pack,card_number,card_name,card_element,card_type,card_rarity,tradeable,image_url
Mythical Island,51,Purrloin,Dark,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_051_EN.webp
Mythical Island,52,Liepard,Dark,Stage,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_052_EN.webp
Mythical Island,53,Venipede,Dark,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_053_EN.webp
Mythical Island,54,Whirlipede,Dark,Stage,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_054_EN.webp
Mythical Island,55,Scolipede,Dark,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_055_EN.webp
Mythical Island,56,Druddigon,Dragon,Basic,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_056_EN.webp
Mythical Island,57,Pidgey,Common,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_057_EN.webp
Mythical Island,58,Pidgeotto,Common,Stage,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_058_EN.webp
Mythical Island,59,Pidgeot ex,Common,Stage,◊◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_059_EN.webp
Mythical Island,60,Tauros,Common,Basic,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_060_EN.webp
Mythical Island,61,Eevee,Common,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_061_EN.webp
Mythical Island,62,Chatot,Common,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_062_EN.webp
Mythical Island,63,Old Amber,,Item,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_063_EN.webp
Mythical Island,64,Pokémon Flute,,Item,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_064_EN.webp
Mythical Island,65,Mythical Slab,,Item,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_065_EN.webp
Mythical Island,66,Budding Expeditioner,,Supporter,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_066_EN.webp
Mythical Island,67,Blue,,Supporter,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_067_EN.webp
Mythical Island,68,Leaf,,Supporter,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_068_EN.webp
Mythical Island,69,Exeggutor,Grass,Stage,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_069_EN.webp
Mythical Island,70,Serperior,Grass,Stage,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_070_EN.webp
Mythical Island,71,Salandit,Fire,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_071_EN.webp
Mythical Island,72,Vaporeon,Water,Stage,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_072_EN.webp
Mythical Island,73,Dedenne,Lightning,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_073_EN.webp
Mythical Island,74,Marshadow,Fighting,Basic,☆,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_074_EN.webp
Mythical Island,75,Celebi ex,Grass,Basic,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_075_EN.webp
Mythical Island,76,Gyarados ex,Water,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_076_EN.webp
Mythical Island,77,Mew ex,Psychic,Basic,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_077_EN.webp
Mythical Island,78,Aerodactyl ex,Fighting,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_078_EN.webp
Mythical Island,79,Pidgeot ex,Common,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_079_EN.webp
Mythical Island,80,Budding Expeditioner,,Supporter,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_080_EN.webp
Mythical Island,81,Blue,,Supporter,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_081_EN.webp
Mythical Island,82,Leaf,,Supporter,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_082_EN.webp
Mythical Island,83,Mew ex,Psychic,Basic,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_083_EN.webp
Mythical Island,84,Aerodactyl ex,Fighting,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_084_EN.webp
Mythical Island,85,Celebi ex,Grass,Basic,☆☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_085_EN.webp
Mythical Island,86,Mew ex,Psychic,Basic,Crown Rare,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A1a/A1a_086_EN.webp
Space-Time Smackdown,1,Oddish,Grass,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_001_EN.webp
Space-Time Smackdown,2,Gloom,Grass,Stage,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_002_EN.webp
Space-Time Smackdown,3,Bellossom,Grass,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_003_EN.webp
Space-Time Smackdown,4,Tangela,Grass,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_004_EN.webp
Space-Time Smackdown,5,Tangrowth,Grass,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_005_EN.webp
Space-Time Smackdown,6,Yanma,Grass,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_006_EN.webp
Space-Time Smackdown,7,Yanmega ex,Grass,Stage,◊◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_007_EN.webp
Space-Time Smackdown,8,Roselia,Grass,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_008_EN.webp
Space-Time Smackdown,9,Roserade,Grass,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_009_EN.webp
Space-Time Smackdown,10,Turtwig,Grass,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_010_EN.webp
Space-Time Smackdown,11,Grotle,Grass,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_011_EN.webp
Space-Time Smackdown,12,Torterra,Grass,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_012_EN.webp
Space-Time Smackdown,13,Kricketot,Grass,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_013_EN.webp
Space-Time Smackdown,14,Kricketune,Grass,Stage,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_014_EN.webp
Space-Time Smackdown,15,Burmy,Grass,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_015_EN.webp
Space-Time Smackdown,16,Wormadam,Grass,Stage,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_016_EN.webp
Space-Time Smackdown,17,Combee,Grass,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_017_EN.webp
Space-Time Smackdown,18,Vespiquen,Grass,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_018_EN.webp
Space-Time Smackdown,19,Carnivine,Grass,Basic,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_019_EN.webp
Space-Time Smackdown,20,Leafeon,Grass,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_020_EN.webp
Space-Time Smackdown,21,Mow Rotom,Grass,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_021_EN.webp
Space-Time Smackdown,22,Shaymin,Grass,Basic,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_022_EN.webp
Space-Time Smackdown,23,Magmar,Fire,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_023_EN.webp
Space-Time Smackdown,24,Magmortar,Fire,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_024_EN.webp
Space-Time Smackdown,25,Slugma,Fire,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_025_EN.webp
Space-Time Smackdown,26,Magcargo,Fire,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_026_EN.webp
Space-Time Smackdown,27,Chimchar,Fire,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_027_EN.webp
Space-Time Smackdown,28,Monferno,Fire,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_028_EN.webp
Space-Time Smackdown,29,Infernape ex,Fire,Stage,◊◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_029_EN.webp
Space-Time Smackdown,30,Heat Rotom,Fire,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_030_EN.webp
Space-Time Smackdown,31,Swinub,Water,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_031_EN.webp
Space-Time Smackdown,32,Piloswine,Water,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_032_EN.webp
Space-Time Smackdown,33,Mamoswine,Water,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_033_EN.webp
Space-Time Smackdown,34,Regice,Water,Basic,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_034_EN.webp
Space-Time Smackdown,35,Piplup,Water,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_035_EN.webp
Space-Time Smackdown,36,Prinplup,Water,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_036_EN.webp
Space-Time Smackdown,37,Empoleon,Water,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_037_EN.webp
Space-Time Smackdown,38,Buizel,Water,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_038_EN.webp
Space-Time Smackdown,39,Floatzel,Water,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_039_EN.webp
Space-Time Smackdown,40,Shellos,Water,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_040_EN.webp
Space-Time Smackdown,41,Gastrodon,Water,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_041_EN.webp
Space-Time Smackdown,42,Finneon,Water,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_042_EN.webp
Space-Time Smackdown,43,Lumineon,Water,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_043_EN.webp
Space-Time Smackdown,44,Snover,Water,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_044_EN.webp
Space-Time Smackdown,45,Abomasnow,Water,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_045_EN.webp
Space-Time Smackdown,46,Glaceon,Water,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_046_EN.webp
Space-Time Smackdown,47,Wash Rotom,Water,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_047_EN.webp
Space-Time Smackdown,48,Frost Rotom,Water,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_048_EN.webp
Space-Time Smackdown,49,Palkia ex,Water,Basic,◊◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_049_EN.webp
Space-Time Smackdown,50,Manaphy,Water,Basic,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_050_EN.webp
Space-Time Smackdown,51,Magnemite,Lightning,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_051_EN.webp
Space-Time Smackdown,52,Magneton,Lightning,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_052_EN.webp
Space-Time Smackdown,53,Magnezone,Lightning,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_053_EN.webp
Space-Time Smackdown,54,Voltorb,Lightning,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_054_EN.webp
Space-Time Smackdown,55,Electrode,Lightning,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_055_EN.webp
Space-Time Smackdown,56,Electabuzz,Lightning,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_056_EN.webp
Space-Time Smackdown,57,Electivire,Lightning,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_057_EN.webp
Space-Time Smackdown,58,Shinx,Lightning,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_058_EN.webp
Space-Time Smackdown,59,Luxio,Lightning,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_059_EN.webp
Space-Time Smackdown,60,Luxray,Lightning,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_060_EN.webp
Space-Time Smackdown,61,Pachirisu ex,Lightning,Basic,◊◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_061_EN.webp
Space-Time Smackdown,62,Rotom,Lightning,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_062_EN.webp
Space-Time Smackdown,63,Togepi,Psychic,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_063_EN.webp
Space-Time Smackdown,64,Togetic,Psychic,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_064_EN.webp
Space-Time Smackdown,65,Togekiss,Psychic,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_065_EN.webp
Space-Time Smackdown,66,Misdreavus,Psychic,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_066_EN.webp
Space-Time Smackdown,67,Mismagius ex,Psychic,Stage,◊◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_067_EN.webp
Space-Time Smackdown,68,Ralts,Psychic,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_068_EN.webp
Space-Time Smackdown,69,Kirlia,Psychic,Stage,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_069_EN.webp
Space-Time Smackdown,70,Duskull,Psychic,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_070_EN.webp
Space-Time Smackdown,71,Dusclops,Psychic,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_071_EN.webp
Space-Time Smackdown,72,Dusknoir,Psychic,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_072_EN.webp
Space-Time Smackdown,73,Drifloon,Psychic,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_073_EN.webp
Space-Time Smackdown,74,Drifblim,Psychic,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_074_EN.webp
Space-Time Smackdown,75,Uxie,Psychic,Basic,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_075_EN.webp
Space-Time Smackdown,76,Mesprit,Psychic,Basic,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_076_EN.webp
Space-Time Smackdown,77,Azelf,Psychic,Basic,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_077_EN.webp
Space-Time Smackdown,78,Giratina,Psychic,Basic,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_078_EN.webp
Space-Time Smackdown,79,Cresselia,Psychic,Basic,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_079_EN.webp
Space-Time Smackdown,80,Rhyhorn,Fighting,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_080_EN.webp
Space-Time Smackdown,81,Rhydon,Fighting,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_081_EN.webp
Space-Time Smackdown,82,Rhyperior,Fighting,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_082_EN.webp
Space-Time Smackdown,83,Gligar,Fighting,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_083_EN.webp
Space-Time Smackdown,84,Gliscor,Fighting,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_084_EN.webp
Space-Time Smackdown,85,Hitmontop,Fighting,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_085_EN.webp
Space-Time Smackdown,86,Nosepass,Fighting,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_086_EN.webp
Space-Time Smackdown,87,Regirock,Fighting,Basic,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_087_EN.webp
Space-Time Smackdown,88,Cranidos,Fighting,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_088_EN.webp
Space-Time Smackdown,89,Rampardos,Fighting,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_089_EN.webp
Space-Time Smackdown,90,Wormadam,Fighting,Stage,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_090_EN.webp
Space-Time Smackdown,91,Riolu,Fighting,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_091_EN.webp
Space-Time Smackdown,92,Lucario,Fighting,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_092_EN.webp
Space-Time Smackdown,93,Hippopotas,Fighting,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_093_EN.webp
Space-Time Smackdown,94,Hippowdon,Fighting,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_094_EN.webp
Space-Time Smackdown,95,Gallade ex,Fighting,Stage,◊◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_095_EN.webp
Space-Time Smackdown,96,Murkrow,Dark,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_096_EN.webp
Space-Time Smackdown,97,Honchkrow,Dark,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_097_EN.webp
Space-Time Smackdown,98,Sneasel,Dark,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_098_EN.webp
Space-Time Smackdown,99,Weavile ex,Dark,Stage,◊◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_099_EN.webp
Space-Time Smackdown,100,Poochyena,Dark,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_100_EN.webp
Space-Time Smackdown,101,Mightyena,Dark,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_101_EN.webp
Space-Time Smackdown,102,Stunky,Dark,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_102_EN.webp
Space-Time Smackdown,103,Skuntank,Dark,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_103_EN.webp
Space-Time Smackdown,104,Spiritomb,Dark,Basic,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_104_EN.webp
Space-Time Smackdown,105,Skorupi,Dark,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_105_EN.webp
Space-Time Smackdown,106,Drapion,Dark,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_106_EN.webp
Space-Time Smackdown,107,Croagunk,Dark,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_107_EN.webp
Space-Time Smackdown,108,Toxicroak,Dark,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_108_EN.webp
Space-Time Smackdown,109,Darkrai,Dark,Basic,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_109_EN.webp
Space-Time Smackdown,110,Darkrai ex,Dark,Basic,◊◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_110_EN.webp
Space-Time Smackdown,111,Skarmory,Metal,Basic,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_111_EN.webp
Space-Time Smackdown,112,Registeel,Metal,Basic,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_112_EN.webp
Space-Time Smackdown,113,Shieldon,Metal,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_113_EN.webp
Space-Time Smackdown,114,Bastiodon,Metal,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_114_EN.webp
Space-Time Smackdown,115,Wormadam,Metal,Stage,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_115_EN.webp
Space-Time Smackdown,116,Bronzor,Metal,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_116_EN.webp
Space-Time Smackdown,117,Bronzong,Metal,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_117_EN.webp
Space-Time Smackdown,118,Probopass,Metal,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_118_EN.webp
Space-Time Smackdown,119,Dialga ex,Metal,Basic,◊◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_119_EN.webp
Space-Time Smackdown,120,Heatran,Metal,Basic,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_120_EN.webp
Space-Time Smackdown,121,Gible,Dragon,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_121_EN.webp
Space-Time Smackdown,122,Gabite,Dragon,Stage,◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_122_EN.webp
Space-Time Smackdown,123,Garchomp,Dragon,Stage,◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_123_EN.webp
Space-Time Smackdown,124,Lickitung,Common,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_124_EN.webp
Space-Time Smackdown,125,Lickilicky ex,Common,Stage,◊◊◊◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_125_EN.webp
Space-Time Smackdown,126,Eevee,Common,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_126_EN.webp
Space-Time Smackdown,127,Porygon,Common,Basic,◊,TRUE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2/A2_127_EN.webp
